Start_time,End_time,Fare,City,Age,Flight_count,Avg_discount,Flight_mileage
2007/10/05,2014/03/31,3770.0,,40.0,4,1.0474106,8585
2008/03/04,2014/03/31,7771.0,青岛,48.0,9,0.675934,13303
2012/08/07,2014/03/31,4327.0,广州,30.0,7,0.5954360639999999,15101
2007/07/05,2014/03/31,315.0,深圳,46.0,14,0.567190083,15851
2012/03/06,2014/03/31,4970.0,郑州,33.0,12,0.689550545,13038
2012/10/16,2014/03/31,4394.0,天津,39.0,8,0.698916965,12862
2006/12/08,2014/03/31,5925.0,北京,54.0,10,0.7857736009999999,11440
2007/01/18,2014/03/31,5745.0,北京,54.0,11,0.830512797,10823
2007/06/14,2014/03/31,3824.0,上海,44.0,16,0.74954045,11990
2009/12/09,2014/03/31,4850.0,沈阳,37.0,13,0.948135683,9478
2008/02/27,2014/03/31,5085.0,Bucheon-si,42.0,5,0.774,11610
2010/02/14,2014/03/31,5960.0,上海,50.0,7,0.937321373,9587
2012/04/03,2014/03/31,6400.0,上海,29.0,16,0.429375,20928
2011/11/07,2014/03/31,6602.0,北京,38.0,7,0.7907083770000001,11364
2008/08/26,2014/03/31,0.0,南通,47.0,8,0.701356647,12811
2008/08/12,2014/03/31,5645.0,北京,54.0,13,0.754089307,11914
2011/07/09,2014/03/31,0.0,深圳,53.0,8,0.697491265,12879
2011/09/30,2014/03/31,3373.0,长沙,42.0,9,0.7364256440000001,12198
2013/02/15,2014/03/31,1960.0,北京,35.0,11,0.707554943,12695
2009/03/02,2014/03/31,0.0,北京,33.0,9,0.701925602,12796
2006/03/14,2014/03/31,0.0,,38.0,8,0.660424265,13600
2008/05/17,2014/03/31,1200.0,UEP SUBANG JAYA,41.0,4,0.7652862990000001,11736
2007/05/07,2014/03/31,1088.0,上海,35.0,10,0.7728821,11620
2009/09/15,2014/03/31,2188.0,深圳,34.0,11,0.5141432420000001,17467
2010/05/26,2014/03/31,4370.0,库尔勒,42.0,7,0.798621487,11244
2009/11/01,2014/03/31,6058.0,郑州,40.0,11,0.70081948,12813
2011/07/13,2014/03/31,0.0,延吉,37.0,16,0.780655595,11501
2010/03/02,2014/03/31,2701.0,深圳,36.0,11,0.8156113740000001,11008
2005/07/18,2014/03/31,6450.0,北京,46.0,11,1.0,8978
2011/08/23,2014/03/31,5820.0,武汉,48.0,7,1.259406566,7128
2012/04/28,2014/03/31,960.0,BANGKOK,56.0,10,0.624688239,14370
2011/09/13,2014/03/31,2717.0,上海,39.0,10,0.641275988,13997
2013/03/22,2014/03/31,0.0,郑州市,33.0,11,0.816291951,10995
2005/04/29,2014/03/31,4460.0,北京,47.0,10,0.554199704,16194
2007/08/01,2014/03/31,5809.0,QUEZON CITY,58.0,13,0.671398968,13367
2013/01/23,2014/03/31,864.0,北京,48.0,14,0.714291627,12564
2011/03/09,2014/03/31,3620.0,广州,38.0,10,0.6785377290000001,13226
2007/12/09,2014/03/31,3557.0,北京,40.0,6,0.736562705,12184
2008/02/20,2014/03/31,4935.0,北京,45.0,6,0.707175729,12690
2011/06/08,2014/03/31,7078.0,广州市,34.0,7,0.763820225,11748
2008/04/01,2014/03/31,4525.0,上海,37.0,11,0.702634093,12771
2007/03/19,2014/03/31,5328.0,广州,43.0,9,0.602679339,14888
2006/11/13,2014/03/31,0.0,北京,38.0,3,1.44,6231
2011/01/13,2014/03/31,2942.0,南京,49.0,16,0.551196166,16277
2008/05/10,2014/03/31,7017.0,北京,34.0,8,0.7359183000000001,12191
2006/04/12,2014/03/31,520.0,乌鲁木齐市,47.0,9,0.500941984,17909
2009/11/18,2014/03/31,2290.0,上海,37.0,8,0.520652931,17230
2010/02/26,2014/03/31,690.0,上海,42.0,8,0.813662585,11025
2010/07/11,2014/03/31,0.0,南京,35.0,13,0.66372771,13515
2008/04/12,2014/03/31,5875.0,广州,51.0,10,0.760112702,11801
2011/03/21,2014/03/31,7527.0,花都,44.0,4,0.759003215,11818
2011/09/19,2014/03/31,5650.0,北京,45.0,12,0.57518566,15593
2012/10/24,2014/03/31,7926.0,上海,27.0,11,0.560617577,15998
2011/01/22,2014/03/31,2822.0,义乌,47.0,9,0.651235204,13771
2009/05/12,2014/03/31,2727.0,长春,51.0,16,0.8287781890000001,10820
2013/03/23,2014/03/31,1026.0,北京,40.0,5,0.797917779,11238
2010/04/23,2014/03/31,3600.0,上海,34.0,10,0.724227445,12381
2012/09/15,2014/03/31,4131.0,广州,32.0,8,0.6904558759999999,12986
2010/04/15,2014/03/31,5537.0,瓯海,41.0,9,0.688513939,13021
2008/03/14,2014/03/31,4623.0,汕头,40.0,8,0.7647445190000001,11723
2011/12/17,2014/03/31,3280.0,北京,41.0,12,0.810551537,11060
2012/08/20,2014/03/31,6641.0,长沙,38.0,8,0.684092643,13104
2012/11/09,2014/03/31,4001.0,广州,28.0,10,0.513649438,17452
2011/12/02,2014/03/31,4861.0,北京,40.0,9,0.7663204240000001,11697
2012/04/18,2014/03/31,3565.0,大连,39.0,8,0.689280221,13004
2012/10/27,2014/03/31,2622.0,郑州,33.0,14,0.927857143,9660
2013/01/04,2014/03/31,3030.0,香港,61.0,6,0.7,12804
2012/09/11,2014/03/31,0.0,广州,38.0,7,0.724612337,12369
2005/07/15,2014/03/31,5697.0,郑州,48.0,13,0.79167653,11321
2011/01/13,2014/03/31,3674.0,武汉,35.0,17,0.557402202,16079
2010/07/30,2014/03/31,5310.0,丹东,61.0,17,0.596225135,15031
2008/05/30,2014/03/31,1335.0,北京,43.0,6,1.369048274,6546
2011/11/01,2014/03/31,4030.0,北京,30.0,9,0.8689429790000001,10312
2012/05/29,2014/03/31,1909.0,北京市,32.0,13,0.826155832,10845
2008/07/05,2014/03/31,9481.0,北京,89.0,6,1.14412516,7830
2005/08/09,2014/03/31,6884.0,广州市,42.0,10,0.601807188,14885
2007/04/21,2014/03/31,6613.0,番禺,45.0,14,0.562216783,15933
2007/11/26,2014/03/31,2388.0,沈阳,51.0,6,0.840548935,10657
2008/04/14,2014/03/31,6631.0,广州,38.0,9,0.699331563,12806
2009/02/11,2014/03/31,3114.0,,64.0,10,0.644700885,13891
2010/11/01,2014/03/31,1161.0,,36.0,8,0.74134851,12080
2009/09/12,2014/03/31,3446.0,广州,39.0,9,0.8711527240000001,10280
2012/03/02,2014/03/31,5965.0,广州市,48.0,5,0.697779336,12834
2007/01/03,2014/03/31,6561.0,广州,43.0,10,0.605685877,14784
2011/10/24,2014/03/31,1540.0,苏州,40.0,5,0.656981437,13629
2012/05/30,2014/03/31,6191.0,沈阳,49.0,9,0.512158792,17482
2013/01/17,2014/03/31,445.0,岳阳,43.0,11,0.735270592,12177
2008/12/24,2014/03/31,6372.0,汕头,65.0,19,0.466925684,19175
2012/04/20,2014/03/31,0.0,广州,45.0,12,0.6927609690000001,12923
2011/01/30,2014/03/31,7081.0,广州,67.0,14,0.8589234309999999,10422
2007/12/17,2014/03/31,4752.0,北京,46.0,8,0.725522775,12338
2012/03/08,2014/03/31,14020.0,广州,30.0,34,0.976907126,9163
2010/09/10,2014/03/31,3456.0,上海,29.0,8,0.834070071,10732
2010/05/22,2014/03/31,6813.0,哈尔滨,37.0,13,0.6293327710000001,14223
2008/07/01,2014/03/31,3195.0,顺德,48.0,7,0.836900421,10695
2007/11/13,2014/03/31,6178.0,厦门,45.0,14,0.7473714090000001,11976
2008/11/03,2014/03/31,1368.0,深圳,37.0,7,0.640893663,13965
2007/09/14,2014/03/31,2041.0,沈阳,48.0,15,0.575271278,15556
2010/11/25,2014/03/31,0.0,北京,49.0,6,0.772902056,11578
2007/06/15,2014/03/31,0.0,北京,36.0,6,1.3178630340000002,6790
2009/07/06,2014/03/31,4590.0,大连,36.0,11,0.804497302,11120
2008/07/14,2014/03/31,1652.0,泰州,57.0,17,0.502118321,17816
2011/11/06,2014/03/31,2840.0,大连,35.0,11,0.7205654909999999,12414
2011/11/14,2014/03/31,8840.0,揭东,75.0,5,0.889695644,10054
2005/10/21,2014/03/31,1225.0,深圳,46.0,5,1.0987433979999999,8141
2006/01/21,2014/03/31,4192.0,泉州,60.0,7,0.680489957,13144
2009/03/10,2014/03/31,2557.0,广州,32.0,18,0.494731456,18079
2007/09/12,2014/03/31,4924.0,上海,61.0,11,0.7304467490000001,12244
2012/03/09,2014/03/31,426.0,大连,35.0,7,0.7228020690000001,12373
2007/06/10,2014/03/31,8348.0,北京,59.0,9,0.8109685320000001,11027
2012/01/28,2014/03/31,3831.0,深圳,30.0,11,0.72892566,12268
2010/11/28,2014/03/31,0.0,长春,44.0,5,0.698866745,12795
2010/05/13,2014/03/31,0.0,广州,47.0,9,0.552178585,16194
2007/12/26,2014/03/31,2467.0,东莞,43.0,10,0.596479888,14991
2006/08/26,2014/03/31,1670.0,海门,47.0,7,0.769251549,11624
2011/01/23,2014/03/31,6660.0,郑州,49.0,11,0.9217297190000001,9701
2006/07/20,2014/03/31,5642.0,上海,38.0,9,0.8513778329999999,10502
2008/04/01,2014/03/31,1360.0,广州,39.0,5,0.719842203,12421
2011/10/08,2014/03/31,0.0,和田,44.0,8,0.594242324,15046
2005/10/10,2014/03/31,996.0,沈阳市,38.0,12,0.510399041,17517
2012/01/25,2014/03/31,0.0,广州,30.0,8,0.6836904490000001,13077
2012/05/05,2014/03/31,2484.0,青岛,41.0,9,0.8357632979999999,10697
2011/01/13,2014/03/31,4700.0,北京,29.0,2,0.55,16254
2012/09/25,2014/03/31,4700.0,AMSTELVEEN,28.0,2,0.55,16254
2013/01/20,2014/03/31,4700.0,北京,41.0,2,0.55,16254
2012/10/30,2014/03/31,8070.0,Gangneung-si,35.0,5,0.77,11610
2011/05/17,2014/03/31,4507.0,江门,42.0,11,0.697805792,12811
2010/10/13,2014/03/31,4661.0,常德,48.0,10,0.919796275,9719
2007/04/18,2014/03/31,9053.0,北京,48.0,17,0.8680316570000001,10298
2012/07/05,2014/03/31,3790.0,洛阳,47.0,9,0.8852421509999999,10097
2008/08/28,2014/03/31,0.0,北京,32.0,6,0.8525524609999999,10484
2008/05/25,2014/03/31,7300.0,北京,43.0,6,1.1004801770000001,8122
2011/01/13,2014/03/31,0.0,广州,29.0,8,0.654292826,13660
2012/07/15,2014/03/31,6943.0,北京,52.0,7,0.7172913320000001,12460
2012/05/29,2014/03/31,1872.0,广州,35.0,10,0.48140125,18562
2011/12/17,2014/03/31,0.0,上海,58.0,3,1.4474323669999998,6173
2010/03/22,2014/03/31,710.0,上海,41.0,9,0.738853882,12093
2009/09/01,2014/03/31,1700.0,北京,30.0,9,0.811796293,11006
2011/06/29,2014/03/31,2904.0,厦门市,29.0,11,0.635881851,14050
2010/07/09,2014/03/31,5188.0,深圳市,41.0,12,0.6174160329999999,14470
2005/11/09,2014/03/31,0.0,广州,39.0,15,0.5830824960000001,15322
2010/11/03,2014/03/31,7562.0,北京,41.0,5,0.800896539,11154
2012/01/26,2014/03/31,3668.0,深圳,28.0,7,0.620659348,14393
2008/12/15,2014/03/31,8591.0,OGAKI,67.0,7,0.75827674,11780
2010/03/26,2014/03/31,3840.0,上海,38.0,8,0.852941457,10471
2006/11/01,2014/03/31,7525.0,深圳,37.0,5,0.86,10385
2011/02/18,2014/03/31,7395.0,大庆,45.0,2,1.5,5954
2012/10/31,2014/03/31,840.0,上海,60.0,10,0.678363084,13165
2012/07/16,2014/03/31,7182.0,.,46.0,5,0.580064956,15395
2011/12/26,2014/03/31,0.0,靖江,40.0,11,0.800324431,11158
2010/12/10,2014/03/31,3300.0,北京,48.0,7,0.8173775740000001,10925
2012/01/06,2014/03/31,5308.0,中山,38.0,8,0.620226436,14397
2008/11/14,2014/03/31,3222.0,佛山,46.0,10,0.643870782,13868
2006/02/21,2014/03/31,8047.0,汕头,47.0,14,0.6594652879999999,13540
2012/11/24,2014/03/31,4697.0,北京,28.0,6,0.6555407089999999,13621
2009/09/08,2014/03/31,7707.0,南京,43.0,14,0.75225714,11869
2010/01/06,2014/03/31,3675.0,上海,34.0,9,0.818598148,10907
2012/12/17,2014/03/31,0.0,北京,28.0,3,0.589358331,15148
2008/01/22,2014/03/31,2079.0,昆明,38.0,12,0.592013926,15080
2009/11/19,2014/03/31,7449.0,佛山,55.0,6,0.612808896,14568
2013/02/05,2014/03/31,4792.0,上海,42.0,5,0.570173086,15657
2013/03/09,2014/03/31,1250.0,LINCOLN,56.0,30,0.7327366,12183
2013/01/25,2014/03/31,4000.0,广州,50.0,3,0.7738228159999999,11536
2009/03/08,2014/03/31,623.0,,33.0,13,0.650205405,13729
2010/12/20,2014/03/31,2838.0,广州,44.0,9,0.618993828,14421
2005/09/12,2014/03/31,8541.0,彰化,55.0,9,1.2547371379999999,7114
2005/12/25,2014/03/31,6270.0,上海,41.0,5,0.919174132,9711
2010/07/19,2014/03/31,4000.0,,41.0,11,0.623373376,14318
2012/08/11,2014/03/31,6055.0,北京,54.0,5,0.876460768,10183
2013/03/05,2014/03/31,0.0,深圳,25.0,7,0.7601379779999999,11741
2012/08/10,2014/03/31,8767.0,郑州,44.0,12,0.863428793,10336
2008/11/09,2014/03/31,0.0,乌鲁木齐,53.0,4,0.785,11368
2010/06/29,2014/03/31,5491.0,柳州,38.0,15,0.678152595,13159
2005/10/14,2014/03/31,6233.0,延吉,46.0,7,0.6479559979999999,13772
2007/10/21,2014/03/31,2370.0,武汉,54.0,12,0.718323136,12422
2012/09/13,2014/03/31,6372.0,南京,33.0,8,0.604949153,14750
2010/02/10,2014/03/31,6011.0,浏阳,45.0,13,0.649452653,13739
2008/05/28,2014/03/31,5451.0,大连,39.0,7,0.610804354,14608
2012/03/13,2014/03/31,1146.0,长春市,47.0,5,0.936854263,9524
2006/11/12,2014/03/31,5541.0,长春,40.0,6,0.823214615,10838
2006/06/28,2014/03/31,5954.0,郑州,52.0,11,0.816497666,10927
2010/04/09,2014/03/31,3634.0,香港,78.0,6,0.621451658,14356
2013/01/03,2014/03/31,3145.0,广州,55.0,7,0.673873527,13236
2008/01/13,2014/03/31,3269.0,HK,46.0,8,0.6058872279999999,14720
2005/09/14,2014/03/31,4136.0,长沙,41.0,20,0.654809457,13619
2012/07/05,2014/03/31,0.0,海淀,41.0,10,0.525319588,16975
2009/09/10,2014/03/31,5814.0,北京,33.0,7,0.804804152,11080
2011/10/13,2014/03/31,4335.0,佛山,36.0,8,0.559546938,15936
2009/09/13,2014/03/31,750.0,广州,38.0,7,0.6714096390000001,13280
2012/06/11,2014/03/31,3305.0,开封,29.0,8,0.6314170379999999,14121
2010/02/19,2014/03/31,5996.0,北京,31.0,17,0.750522727,11880
2011/11/29,2014/03/31,3780.0,上海,39.0,8,0.612244043,14563
2011/02/17,2014/03/31,1020.0,沈阳市,37.0,10,0.7828545090000001,11389
2011/10/07,2014/03/31,0.0,鞍山,20.0,9,0.7311111109999999,12195
2012/07/13,2014/03/31,0.0,上海,30.0,9,0.7311111109999999,12195
2013/02/18,2014/03/31,0.0,武汉,47.0,11,0.7785443590000001,11452
2008/09/26,2014/03/31,2798.0,北京,41.0,11,0.472914125,18853
2008/05/28,2014/03/31,4624.0,广州,35.0,19,0.776842105,11476
2008/05/25,2014/03/31,3110.0,抚顺,55.0,8,0.8756281309999999,10181
2013/01/13,2014/03/31,0.0,北京,32.0,8,0.7732729009999999,11528
2008/08/29,2014/03/31,1920.0,长春,41.0,10,0.766839298,11624
2006/12/29,2014/03/31,1684.0,番禺,37.0,14,0.467152665,19081
2011/09/25,2014/03/31,4457.0,上海,54.0,10,0.633569093,14068
2008/02/18,2014/03/31,2545.0,昆明,42.0,10,0.6851975709999999,13008
2009/01/24,2014/03/31,7054.0,广州市,29.0,8,0.752720209,11841
2007/05/09,2014/03/31,4695.0,北京,55.0,6,1.3982146219999998,6374
2009/07/01,2014/03/31,5495.0,仙桃市,53.0,12,0.7547162940000001,11808
2008/01/16,2014/03/31,2008.0,深圳,46.0,12,0.818098779,10893
2012/02/18,2014/03/31,2598.0,北京,52.0,12,0.794670055,11214
2012/08/30,2014/03/31,3839.0,晋中,53.0,10,0.59070529,15086
2010/02/11,2014/03/31,6696.0,武汉,45.0,11,0.8577668690000001,10389
2011/01/04,2014/03/31,6521.0,长春,41.0,11,0.7537249429999999,11823
2012/07/15,2014/03/31,6172.0,长春市,55.0,8,0.773543403,11520
2009/09/25,2014/03/31,7795.0,云浮,40.0,15,0.802281444,11107
2006/10/10,2014/03/31,0.0,大连,45.0,11,0.786057692,11336
2008/02/04,2014/03/31,4786.0,广州,56.0,8,0.7630958290000001,11677
2013/03/08,2014/03/31,0.0,SYDNEY,46.0,4,0.523042381,17036
2012/10/16,2014/03/31,2736.0,深圳,32.0,6,0.6835688529999999,13035
2012/09/15,2014/03/31,1120.0,上海,31.0,7,0.864183723,10309
2010/11/22,2014/03/31,5337.0,库车县,58.0,6,0.61892872,14394
2011/01/10,2014/03/31,2048.0,上海,58.0,8,0.663023221,13436
2010/10/15,2014/03/31,4707.0,长春,31.0,10,0.656593204,13567
2011/06/22,2014/03/31,3995.0,哈尔滨,31.0,6,0.606295943,14692
2013/02/01,2014/03/31,0.0,天津,28.0,7,0.653913075,13621
2012/10/18,2014/03/31,6108.0,Anan-shi,62.0,5,0.674,13215
2013/03/25,2014/03/31,0.0,上海,26.0,12,0.7738613259999999,11509
2011/02/15,2014/03/31,5042.0,北京,48.0,9,0.798700448,11150
2012/03/10,2014/03/31,7880.0,义乌,42.0,13,0.585367778,15213
2013/03/24,2014/03/31,0.0,广州,32.0,15,0.542334957,16420
2008/07/22,2014/03/31,716.0,珠海,32.0,9,0.590252552,15086
2007/02/10,2014/03/31,4196.0,番禺,36.0,7,0.577014645,15432
2012/10/11,2014/03/31,6849.0,自贡市,49.0,5,0.7329889690000001,12148
2013/01/06,2014/03/31,918.0,DFDF,44.0,7,0.574977075,15485
2013/03/05,2014/03/31,2154.0,北京,40.0,7,0.813372008,10946
2012/10/27,2014/03/31,1024.0,东莞,51.0,14,0.5124335210000001,17374
2012/05/12,2014/03/31,2480.0,长春市,54.0,6,0.581969142,15296
2011/09/11,2014/03/31,5772.0,佛山,30.0,9,0.692893282,12847
2010/02/19,2014/03/31,3650.0,汕头,47.0,12,0.478860971,18586
2011/05/23,2014/03/31,4178.0,中山,40.0,12,0.592053756,15031
2010/10/11,2014/03/31,3400.0,成都市,33.0,3,0.41157261799999995,21620
2012/11/02,2014/03/31,4534.0,长春市,56.0,7,0.61051187,14574
2006/03/11,2014/03/31,0.0,,59.0,12,0.534492371,16646
2011/01/15,2014/03/31,3740.0,广州,60.0,7,0.8416972559999999,10570
2006/06/20,2014/03/31,3470.0,广州,45.0,6,0.749023322,11877
2007/08/05,2014/03/31,0.0,长春,42.0,6,0.860824543,10333
2006/12/12,2014/03/31,5017.0,北京,42.0,9,0.583775925,15236
2004/12/21,2014/03/31,5088.0,,50.0,5,0.805288845,11044
2007/07/15,2014/03/31,5312.0,,54.0,10,0.649921806,13684
2007/08/01,2014/03/31,2023.0,大连,36.0,11,0.732482497,12141
2006/04/29,2014/03/31,1024.0,,33.0,10,0.710512943,12516
2012/09/29,2014/03/31,0.0,郑州,35.0,8,0.752558395,11816
2012/05/01,2014/03/31,7247.0,沈阳,41.0,7,0.536115164,16585
2006/01/24,2014/03/31,3035.0,北京,50.0,8,0.633782435,14028
2009/11/20,2014/03/31,6624.0,沈阳市,50.0,12,0.579038687,15354
2010/11/03,2014/03/31,2777.0,北京,46.0,7,0.6830910490000001,13015
2012/03/02,2014/03/31,7343.0,大连,38.0,12,0.7827375190000001,11357
2011/06/27,2014/03/31,2043.0,深圳,47.0,9,0.816001102,10893
2013/03/25,2014/03/31,1384.0,上海,62.0,14,0.555708034,15995
2009/02/26,2014/03/31,1441.0,北京,40.0,8,0.78845915,11273
2012/08/16,2014/03/31,756.0,上海,44.0,8,0.645229038,13775
2009/01/29,2014/03/31,6125.0,长春,56.0,7,0.740538244,12002
2012/09/28,2014/03/31,3719.0,广州,36.0,8,0.563629273,15769
2013/03/11,2014/03/31,1700.0,北京,30.0,7,0.956386527,9293
2005/02/09,2014/03/31,6894.0,义乌,65.0,10,0.673307069,13199
2005/06/19,2014/03/31,7841.0,郑州,63.0,10,0.660917745,13446
2012/07/26,2014/03/31,2410.0,北京,36.0,9,0.772092276,11509
2010/08/02,2014/03/31,1600.0,长春,35.0,6,0.6606698879999999,13450
2006/08/01,2014/03/31,2210.0,广州,36.0,9,0.608572016,14601
2006/07/16,2014/03/31,4835.0,长春,47.0,9,0.6564979679999999,13535
2006/07/21,2014/03/31,2585.0,北京,45.0,6,0.748819316,11866
2011/07/07,2014/03/31,0.0,连云港,35.0,6,0.617727336,14384
2008/04/11,2014/03/31,3697.0,揭阳,44.0,18,0.685489894,12962
2011/05/23,2014/03/31,880.0,郑州,47.0,8,0.929187408,9562
2009/01/15,2014/03/31,7351.0,沈阳,40.0,13,0.5697845189999999,15593
2008/07/06,2014/03/31,5486.0,郑州,47.0,11,0.701551642,12664
2011/03/13,2014/03/31,2542.0,长沙,30.0,7,0.83951805,10582
2013/03/25,2014/03/31,1525.0,广州,31.0,7,0.7160014509999999,12407
2007/06/27,2014/03/31,0.0,.,51.0,2,1.0441930179999999,8507
2012/03/16,2014/03/31,12220.0,TOKYO,34.0,3,0.916666667,9690
2008/11/17,2014/03/31,7380.0,MANILA,73.0,10,0.6584846910000001,13489
2012/01/25,2014/03/31,4600.0,武汉,53.0,12,0.710947807,12492
2006/10/29,2014/03/31,3140.0,沈阳,56.0,6,0.631337267,14066
2007/07/05,2014/03/31,0.0,乌鲁木齐市,52.0,6,0.49722996799999997,17859
2013/02/12,2014/03/31,2649.0,佛山,35.0,6,0.639701751,13881
2012/11/04,2014/03/31,758.0,北京,29.0,10,0.6772936690000001,13110
2007/07/10,2014/03/31,8065.0,深圳,38.0,7,0.724927335,12248
2007/04/13,2014/03/31,2485.0,北京,36.0,17,0.820783027,10817
2013/03/13,2014/03/31,0.0,大庆,48.0,8,0.685050154,12960
2012/10/19,2014/03/31,3661.0,LEBANON,64.0,10,0.8276904429999999,10725
2011/08/16,2014/03/31,11220.0,SINGAPORE,50.0,4,0.9877511959999999,8987
2006/09/22,2014/03/31,4297.0,北京,39.0,11,0.65605765,13530
2012/02/05,2014/03/31,5075.0,北京,31.0,7,0.721922733,12295
2012/03/16,2014/03/31,9230.0,上海,56.0,17,0.646093761,13737
2010/03/01,2014/03/31,2417.0,贵阳,39.0,7,0.7575238990000001,11716
2010/10/11,2014/03/31,3814.0,广州,30.0,12,0.557359,15922
2011/11/24,2014/03/31,567.0,上海,53.0,12,0.7002840909999999,12672
2012/03/10,2014/03/31,3389.0,长沙,31.0,15,0.606806619,14624
2010/09/20,2014/03/31,3994.0,深圳,43.0,10,0.45477423,19511
2007/03/01,2014/03/31,1280.0,上海,40.0,12,0.692691077,12809
2010/02/10,2014/03/31,3503.0,从化,39.0,9,0.493751461,17969
2006/11/27,2014/03/31,6741.0,广州,45.0,6,0.677646654,13092
2005/12/28,2014/03/31,3028.0,广州市,39.0,10,0.5657282229999999,15682
2009/02/28,2014/03/31,1840.0,大连,54.0,14,0.80388456,11036
2012/04/01,2014/03/31,5586.0,KOBE-SHI,47.0,5,0.7539066879999999,11767
2012/07/31,2014/03/31,1280.0,上海,34.0,9,0.685600124,12939
2012/02/15,2014/03/31,0.0,长春,42.0,9,0.722146695,12284
2012/08/18,2014/03/31,5858.0,大连,48.0,13,0.7475686840000001,11866
2009/01/09,2014/03/31,4864.0,上海,39.0,10,0.755426673,11742
2010/08/26,2014/03/31,4351.0,杭州,50.0,10,0.701309298,12648
2006/05/31,2014/03/31,3197.0,贵阳,49.0,10,0.741705828,11959
2012/12/19,2014/03/31,0.0,北京,36.0,5,0.8540000000000001,10385
2012/11/06,2014/03/31,1210.0,番禺,29.0,11,0.677304109,13094
2008/08/20,2014/03/31,0.0,深圳,46.0,4,1.2486496759999999,7102
2012/07/24,2014/03/31,3215.0,温州,55.0,2,0.669351551,13247
2011/12/01,2014/03/31,5427.0,ITABASHI-KU,,16,0.652816964,13582
2012/09/11,2014/03/31,6260.0,沈阳,40.0,4,0.42914468299999997,20659
2005/03/22,2014/03/31,0.0,番禺,41.0,9,0.686717273,12910
2010/04/02,2014/03/31,0.0,上海,41.0,10,0.645030559,13744
2011/07/09,2014/03/31,2272.0,广州,28.0,6,0.520628964,17028
2010/03/11,2014/03/31,7398.0,北京,36.0,6,0.8899508079999999,9961
2010/10/16,2014/03/31,1600.0,郑州,34.0,11,0.7128337090000001,12436
2008/11/27,2014/03/31,4888.0,武汉,48.0,10,0.7007383979999999,12649
2011/11/07,2014/03/31,7879.0,大庆,48.0,8,0.842627626,10519
2009/02/14,2014/03/31,8229.0,哈尔滨,44.0,10,0.734429897,12068
2012/01/18,2014/03/31,2237.0,北京,38.0,10,0.721248474,12287
2006/01/30,2014/03/31,1804.0,长春,45.0,7,0.6808752109999999,13014
2011/05/10,2014/03/31,3400.0,北京,37.0,7,0.936929259,9457
2006/08/12,2014/03/31,3588.0,南京,59.0,9,0.619292654,14307
2012/09/12,2014/03/31,5255.0,SASEBO-SHI,63.0,7,0.895060107,9899
2009/08/31,2014/03/31,8016.0,大庆,37.0,8,0.7825353359999999,11320
2012/11/27,2014/03/31,1917.0,北京,36.0,10,0.728285785,12163
2005/09/09,2014/03/31,3750.0,抚顺,40.0,11,0.6744384379999999,13133
2008/06/30,2014/03/31,5302.0,广州,32.0,12,0.569895123,15542
2013/03/23,2014/03/31,2014.0,上海,52.0,7,0.86996464,10181
2009/10/03,2014/03/31,26804.0,,45.0,19,0.803684211,11020
2008/01/18,2014/03/31,6096.0,北京市,37.0,13,0.8165778309999999,10844
2011/05/18,2014/03/31,1814.0,上海,40.0,12,0.603607608,14669
2013/03/20,2014/03/31,560.0,许昌,41.0,14,0.7690531620000001,11512
2012/06/09,2014/03/31,4459.0,北京,38.0,6,0.667617827,13261
2011/05/04,2014/03/31,7049.0,昆明,42.0,12,0.649333284,13634
2012/10/02,2014/03/31,5408.0,天津市,26.0,10,0.7796230740000001,11355
2012/05/25,2014/03/31,4926.0,长春市,47.0,8,0.9203711790000001,9618
2012/06/12,2014/03/31,4534.0,上海,32.0,10,0.597320332,14819
2010/08/11,2014/03/31,7650.0,MILANO,54.0,3,1.5,5901
2013/02/28,2014/03/31,4125.0,PLUEDERHAUSEN,49.0,5,1.46833278,6028
2010/07/31,2014/03/31,1795.0,北京,55.0,9,0.709970317,12465
2008/03/07,2014/03/31,3255.0,克拉玛依,42.0,7,0.50191254,17631
2009/07/01,2014/03/31,5304.0,海口,50.0,20,0.6089663479999999,14531
2012/10/14,2014/03/31,0.0,上海,45.0,9,0.5978535229999999,14801
2012/03/04,2014/03/31,12250.0,深圳　,37.0,20,0.686157425,12895
2012/11/05,2014/03/31,0.0,澄海,32.0,14,0.472860884,18711
2013/02/09,2014/03/31,426.0,大连,35.0,14,0.7675611659999999,11526
2009/07/31,2014/03/31,5022.0,.,39.0,4,0.989161355,8943
2006/08/20,2014/03/31,4698.0,深圳,61.0,6,0.495019867,17869
2010/08/01,2014/03/31,7603.0,乌鲁木齐,,4,0.8586990290000001,10300
2010/12/20,2014/03/31,6227.0,大连市,38.0,17,0.8749515240000001,10108
2012/09/30,2014/03/31,2724.0,长春,54.0,7,0.8361204609999999,10576
2008/03/25,2014/03/31,8151.0,广州,46.0,26,0.895,9880
2011/06/26,2014/03/31,4420.0,抚顺,53.0,10,0.7124027070000001,12411
2010/05/29,2014/03/31,705.0,深圳,46.0,12,0.574461339,15390
2008/08/30,2014/03/31,7560.0,北京,45.0,11,1.068374622,8275
2004/12/16,2014/03/31,7397.0,佛山市,50.0,6,0.69425161,12734
2008/11/04,2014/03/31,5689.0,上海,45.0,7,0.848579382,10418
2008/09/21,2014/03/31,0.0,大连,44.0,7,1.366156699,6471
